question_id,block_id,contains_gold_fact,attention_mass,rank,policy
Q0314,0,false,0.095497,2,HOT
Q0314,1,false,0.020810,10,HOT
Q0314,2,false,0.009041,37,COLD
Q0314,3,false,0.005179,48,COLD
Q0314,4,false,0.006695,47,COLD
Q0314,5,false,0.008833,38,COLD
Q0314,6,false,0.009215,36,COLD
Q0314,7,false,0.009575,33,COLD
Q0314,8,false,0.009804,32,COLD
Q0314,9,false,0.011679,27,COLD
Q0314,10,false,0.013839,21,WARM
Q0314,11,false,0.010098,29,COLD
Q0314,12,false,0.009407,35,COLD
Q0314,13,false,0.007694,42,COLD
Q0314,14,false,0.008054,39,COLD
Q0314,15,false,0.006921,45,COLD
Q0314,16,false,0.009868,31,COLD
Q0314,17,false,0.007355,44,COLD
Q0314,18,false,0.003954,50,COLD
Q0314,19,false,0.004154,49,COLD
Q0314,20,false,0.006713,46,COLD
Q0314,21,true,0.087568,3,HOT
Q0314,22,false,0.036706,6,HOT
Q0314,23,false,0.015678,14,HOT
Q0314,24,false,0.015271,15,HOT
Q0314,25,false,0.012062,26,COLD
Q0314,26,false,0.009958,30,COLD
Q0314,27,false,0.013368,22,WARM
Q0314,28,false,0.012405,25,COLD
Q0314,29,true,0.048169,5,HOT
Q0314,30,false,0.013036,23,WARM
Q0314,31,false,0.016720,13,HOT
Q0314,32,false,0.007775,41,COLD
Q0314,33,false,0.016999,12,HOT
Q0314,34,false,0.010756,28,COLD
Q0314,35,false,0.009496,34,COLD
Q0314,36,false,0.007681,43,COLD
Q0314,37,false,0.007998,40,COLD
Q0314,38,false,0.014642,19,WARM
Q0314,39,false,0.017437,11,HOT
Q0314,40,false,0.012837,24,WARM
Q0314,41,false,0.015188,16,HOT
Q0314,42,false,0.015163,17,WARM
Q0314,43,false,0.014233,20,WARM
Q0314,44,false,0.014819,18,WARM
Q0314,45,false,0.032651,7,HOT
Q0314,46,false,0.023296,9,HOT
Q0314,47,false,0.026647,8,HOT
Q0314,48,false,0.052381,4,HOT
Q0314,49,false,0.144676,1,HOT
Q0315,0,false,0.092213,2,HOT
Q0315,1,false,0.019079,11,HOT
Q0315,2,false,0.010829,22,WARM
Q0315,3,false,0.005891,48,COLD
Q0315,4,false,0.006992,43,COLD
Q0315,5,false,0.008312,35,COLD
Q0315,6,false,0.009107,33,COLD
Q0315,7,false,0.010425,25,COLD
Q0315,8,false,0.010309,26,COLD
Q0315,9,false,0.011574,20,WARM
Q0315,10,false,0.012017,19,WARM
Q0315,11,false,0.007585,39,COLD
Q0315,12,false,0.007499,41,COLD
Q0315,13,false,0.008246,37,COLD
Q0315,14,false,0.006770,44,COLD
Q0315,15,false,0.006246,46,COLD
Q0315,16,true,0.066947,4,HOT
Q0315,17,false,0.023657,9,HOT
Q0315,18,false,0.004972,49,COLD
Q0315,19,false,0.003812,50,COLD
Q0315,20,false,0.005930,47,COLD
Q0315,21,false,0.008128,38,COLD
Q0315,22,false,0.009420,32,COLD
Q0315,23,false,0.010115,27,COLD
Q0315,24,false,0.011438,21,WARM
Q0315,25,false,0.010511,23,WARM
Q0315,26,false,0.009074,34,COLD
Q0315,27,false,0.009472,30,COLD
Q0315,28,false,0.009530,29,COLD
Q0315,29,false,0.007517,40,COLD
Q0315,30,false,0.006289,45,COLD
Q0315,31,false,0.013224,18,WARM
Q0315,32,false,0.007393,42,COLD
Q0315,33,false,0.020094,10,HOT
Q0315,34,false,0.010468,24,WARM
Q0315,35,false,0.009588,28,COLD
Q0315,36,false,0.008274,36,COLD
Q0315,37,false,0.009453,31,COLD
Q0315,38,false,0.013861,17,WARM
Q0315,39,false,0.018239,13,HOT
Q0315,40,false,0.016807,14,HOT
Q0315,41,false,0.018340,12,HOT
Q0315,42,false,0.016281,15,HOT
Q0315,43,false,0.015864,16,HOT
Q0315,44,true,0.078664,3,HOT
Q0315,45,false,0.050620,6,HOT
Q0315,46,false,0.032517,7,HOT
Q0315,47,false,0.032092,8,HOT
Q0315,48,false,0.057368,5,HOT
Q0315,49,false,0.140945,1,HOT
Q0316,0,false,0.100595,2,HOT
Q0316,1,false,0.021467,9,HOT
Q0316,2,false,0.009318,36,COLD
Q0316,3,false,0.006440,49,COLD
Q0316,4,false,0.006935,48,COLD
Q0316,5,false,0.007949,43,COLD
Q0316,6,false,0.008543,40,COLD
Q0316,7,false,0.010383,31,COLD
Q0316,8,false,0.010047,32,COLD
Q0316,9,false,0.012647,24,WARM
Q0316,10,false,0.013677,19,WARM
Q0316,11,false,0.008545,39,COLD
Q0316,12,false,0.008054,42,COLD
Q0316,13,false,0.007564,46,COLD
Q0316,14,false,0.007060,47,COLD
Q0316,15,false,0.007759,44,COLD
Q0316,16,false,0.009616,34,COLD
Q0316,17,false,0.007714,45,COLD
Q0316,18,false,0.003853,50,COLD
Q0316,19,true,0.050060,5,HOT
Q0316,20,false,0.020003,11,HOT
Q0316,21,false,0.008964,37,COLD
Q0316,22,false,0.010740,30,COLD
Q0316,23,false,0.011890,26,COLD
Q0316,24,false,0.012434,25,COLD
Q0316,25,false,0.012685,23,WARM
Q0316,26,false,0.010952,29,COLD
Q0316,27,false,0.013019,22,WARM
Q0316,28,false,0.013850,18,WARM
Q0316,29,false,0.011515,27,COLD
Q0316,30,false,0.008065,41,COLD
Q0316,31,false,0.016704,13,HOT
Q0316,32,false,0.008912,38,COLD
Q0316,33,false,0.016068,14,HOT
Q0316,34,false,0.009999,33,COLD
Q0316,35,true,0.084326,3,HOT
Q0316,36,false,0.020875,10,HOT
Q0316,37,false,0.009601,35,COLD
Q0316,38,false,0.013559,20,WARM
Q0316,39,false,0.017663,12,HOT
Q0316,40,false,0.013072,21,WARM
Q0316,41,false,0.011178,28,COLD
Q0316,42,false,0.014632,17,WARM
Q0316,43,false,0.014698,16,HOT
Q0316,44,false,0.014753,15,HOT
Q0316,45,false,0.030818,6,HOT
Q0316,46,false,0.029281,7,HOT
Q0316,47,false,0.027713,8,HOT
Q0316,48,false,0.052769,4,HOT
Q0316,49,false,0.141036,1,HOT
Q0317,0,false,0.086386,3,HOT
Q0317,1,false,0.018014,13,HOT
Q0317,2,false,0.008678,35,COLD
Q0317,3,false,0.005514,48,COLD
Q0317,4,false,0.006397,45,COLD
Q0317,5,false,0.007784,40,COLD
Q0317,6,false,0.008156,38,COLD
Q0317,7,false,0.009708,30,COLD
Q0317,8,false,0.009352,31,COLD
Q0317,9,false,0.011331,22,WARM
Q0317,10,false,0.012045,19,WARM
Q0317,11,false,0.006699,42,COLD
Q0317,12,false,0.008201,37,COLD
Q0317,13,false,0.006690,43,COLD
Q0317,14,false,0.006447,44,COLD
Q0317,15,false,0.006149,47,COLD
Q0317,16,false,0.008363,36,COLD
Q0317,17,false,0.007042,41,COLD
Q0317,18,false,0.004173,49,COLD
Q0317,19,false,0.003989,50,COLD
Q0317,20,true,0.050570,5,HOT
Q0317,21,false,0.024597,10,HOT
Q0317,22,false,0.011229,23,WARM
Q0317,23,false,0.010444,26,COLD
Q0317,24,false,0.011984,20,WARM
Q0317,25,false,0.010953,24,WARM
Q0317,26,false,0.008980,34,COLD
Q0317,27,false,0.010134,28,COLD
Q0317,28,false,0.011541,21,WARM
Q0317,29,false,0.010346,27,COLD
Q0317,30,false,0.006337,46,COLD
Q0317,31,false,0.012903,18,WARM
Q0317,32,false,0.007982,39,COLD
Q0317,33,false,0.019342,12,HOT
Q0317,34,false,0.010501,25,COLD
Q0317,35,false,0.009992,29,COLD
Q0317,36,false,0.009103,32,COLD
Q0317,37,false,0.009001,33,COLD
Q0317,38,false,0.013209,17,WARM
Q0317,39,false,0.017912,14,HOT
Q0317,40,false,0.014537,16,HOT
Q0317,41,false,0.026454,9,HOT
Q0317,42,false,0.016314,15,HOT
Q0317,43,true,0.108002,2,HOT
Q0317,44,false,0.034734,6,HOT
Q0317,45,false,0.023656,11,HOT
Q0317,46,false,0.029205,8,HOT
Q0317,47,false,0.031204,7,HOT
Q0317,48,false,0.053896,4,HOT
Q0317,49,false,0.143816,1,HOT
Q0318,0,false,0.114528,2,HOT
Q0318,1,false,0.025209,8,HOT
Q0318,2,false,0.010462,29,COLD
Q0318,3,false,0.007347,41,COLD
Q0318,4,false,0.007285,43,COLD
Q0318,5,true,0.038568,5,HOT
Q0318,6,false,0.016578,15,HOT
Q0318,7,false,0.011045,27,COLD
Q0318,8,false,0.009546,33,COLD
Q0318,9,false,0.012068,22,WARM
Q0318,10,false,0.012776,21,WARM
Q0318,11,false,0.009548,32,COLD
Q0318,12,false,0.008219,38,COLD
Q0318,13,false,0.007331,42,COLD
Q0318,14,false,0.007136,44,COLD
Q0318,15,false,0.006869,46,COLD
Q0318,16,false,0.008870,37,COLD
Q0318,17,false,0.007059,45,COLD
Q0318,18,false,0.005103,49,COLD
Q0318,19,false,0.003978,50,COLD
Q0318,20,false,0.005918,47,COLD
Q0318,21,false,0.007804,39,COLD
Q0318,22,false,0.008891,36,COLD
Q0318,23,false,0.011599,24,WARM
Q0318,24,false,0.011584,25,COLD
Q0318,25,false,0.010003,31,COLD
Q0318,26,false,0.009452,35,COLD
Q0318,27,false,0.010431,30,COLD
Q0318,28,false,0.011964,23,WARM
Q0318,29,false,0.010560,28,COLD
Q0318,30,false,0.005509,48,COLD
Q0318,31,false,0.012823,19,WARM
Q0318,32,false,0.007695,40,COLD
Q0318,33,false,0.020963,11,HOT
Q0318,34,false,0.011104,26,COLD
Q0318,35,true,0.078299,3,HOT
Q0318,36,false,0.021900,9,HOT
Q0318,37,false,0.009485,34,COLD
Q0318,38,false,0.014511,18,WARM
Q0318,39,false,0.018645,13,HOT
Q0318,40,false,0.012812,20,WARM
Q0318,41,false,0.018753,12,HOT
Q0318,42,false,0.016412,16,HOT
Q0318,43,false,0.016067,17,WARM
Q0318,44,false,0.016706,14,HOT
Q0318,45,false,0.020995,10,HOT
Q0318,46,false,0.037853,6,HOT
Q0318,47,false,0.030120,7,HOT
Q0318,48,false,0.056849,4,HOT
Q0318,49,false,0.144770,1,HOT
Q0319,0,false,0.090494,3,HOT
Q0319,1,false,0.019074,11,HOT
Q0319,2,false,0.009950,23,WARM
Q0319,3,false,0.006645,41,COLD
Q0319,4,false,0.007372,37,COLD
Q0319,5,false,0.008177,33,COLD
Q0319,6,false,0.009311,26,COLD
Q0319,7,false,0.010830,20,WARM
Q0319,8,false,0.011217,19,WARM
Q0319,9,true,0.049667,6,HOT
Q0319,10,false,0.025660,9,HOT
Q0319,11,false,0.007435,36,COLD
Q0319,12,false,0.007367,38,COLD
Q0319,13,false,0.005970,45,COLD
Q0319,14,false,0.006327,43,COLD
Q0319,15,false,0.005067,48,COLD
Q0319,16,false,0.007218,39,COLD
Q0319,17,false,0.005781,46,COLD
Q0319,18,false,0.003969,49,COLD
Q0319,19,false,0.003927,50,COLD
Q0319,20,false,0.005611,47,COLD
Q0319,21,false,0.006598,42,COLD
Q0319,22,false,0.008208,31,COLD
Q0319,23,false,0.010343,22,WARM
Q0319,24,false,0.010396,21,WARM
Q0319,25,false,0.008887,29,COLD
Q0319,26,false,0.007933,35,COLD
Q0319,27,false,0.008160,34,COLD
Q0319,28,false,0.009600,25,COLD
Q0319,29,false,0.008177,32,COLD
Q0319,30,false,0.006080,44,COLD
Q0319,31,false,0.014933,16,HOT
Q0319,32,false,0.007040,40,COLD
Q0319,33,false,0.016932,12,HOT
Q0319,34,false,0.009031,27,COLD
Q0319,35,false,0.008789,30,COLD
Q0319,36,false,0.008941,28,COLD
Q0319,37,false,0.009813,24,WARM
Q0319,38,false,0.012591,18,WARM
Q0319,39,false,0.020119,10,HOT
Q0319,40,false,0.015593,15,HOT
Q0319,41,false,0.013488,17,WARM
Q0319,42,false,0.016764,13,HOT
Q0319,43,false,0.015986,14,HOT
Q0319,44,true,0.100937,2,HOT
Q0319,45,false,0.072393,4,HOT
Q0319,46,false,0.032184,8,HOT
Q0319,47,false,0.033338,7,HOT
Q0319,48,false,0.057254,5,HOT
Q0319,49,false,0.142423,1,HOT
Q0320,0,false,0.095735,2,HOT
Q0320,1,false,0.019707,11,HOT
Q0320,2,false,0.009428,33,COLD
Q0320,3,false,0.006936,46,COLD
Q0320,4,false,0.008395,39,COLD
Q0320,5,false,0.008638,38,COLD
Q0320,6,false,0.008682,37,COLD
Q0320,7,false,0.009645,31,COLD
Q0320,8,false,0.009515,32,COLD
Q0320,9,false,0.011762,25,COLD
Q0320,10,false,0.013466,19,WARM
Q0320,11,false,0.007754,43,COLD
Q0320,12,false,0.008276,40,COLD
Q0320,13,false,0.007455,44,COLD
Q0320,14,false,0.007398,45,COLD
Q0320,15,true,0.064280,4,HOT
Q0320,16,false,0.030208,7,HOT
Q0320,17,false,0.009025,36,COLD
Q0320,18,false,0.003882,49,COLD
Q0320,19,false,0.003669,50,COLD
Q0320,20,false,0.005752,48,COLD
Q0320,21,false,0.007833,42,COLD
Q0320,22,false,0.010218,29,COLD
Q0320,23,false,0.012167,22,WARM
Q0320,24,false,0.017740,12,HOT
Q0320,25,false,0.012342,21,WARM
Q0320,26,false,0.009776,30,COLD
Q0320,27,false,0.011962,23,WARM
Q0320,28,false,0.010916,27,COLD
Q0320,29,false,0.015166,15,HOT
Q0320,30,false,0.006684,47,COLD
Q0320,31,false,0.015034,17,WARM
Q0320,32,false,0.009134,35,COLD
Q0320,33,true,0.082205,3,HOT
Q0320,34,false,0.022935,9,HOT
Q0320,35,false,0.010868,28,COLD
Q0320,36,false,0.008026,41,COLD
Q0320,37,false,0.009325,34,COLD
Q0320,38,false,0.013365,20,WARM
Q0320,39,false,0.017565,13,HOT
Q0320,40,false,0.011858,24,WARM
Q0320,41,false,0.011559,26,COLD
Q0320,42,false,0.015105,16,HOT
Q0320,43,false,0.014294,18,WARM
Q0320,44,false,0.015656,14,HOT
Q0320,45,false,0.038741,6,HOT
Q0320,46,false,0.022603,10,HOT
Q0320,47,false,0.027495,8,HOT
Q0320,48,false,0.052055,5,HOT
Q0320,49,false,0.137763,1,HOT
Q0321,0,false,0.084106,2,HOT
Q0321,1,false,0.017601,13,HOT
Q0321,2,false,0.007891,36,COLD
Q0321,3,false,0.005653,48,COLD
Q0321,4,false,0.006634,45,COLD
Q0321,5,false,0.007675,38,COLD
Q0321,6,false,0.007562,40,COLD
Q0321,7,false,0.009187,31,COLD
Q0321,8,false,0.008461,35,COLD
Q0321,9,false,0.010400,27,COLD
Q0321,10,false,0.012764,22,WARM
Q0321,11,false,0.008469,34,COLD
Q0321,12,false,0.007640,39,COLD
Q0321,13,false,0.007194,41,COLD
Q0321,14,false,0.007129,42,COLD
Q0321,15,false,0.006665,44,COLD
Q0321,16,false,0.008544,32,COLD
Q0321,17,false,0.007750,37,COLD
Q0321,18,false,0.003987,50,COLD
Q0321,19,false,0.004053,49,COLD
Q0321,20,false,0.006289,47,COLD
Q0321,21,false,0.006978,43,COLD
Q0321,22,true,0.082899,3,HOT
Q0321,23,false,0.036614,6,HOT
Q0321,24,false,0.017100,14,HOT
Q0321,25,false,0.011849,23,WARM
Q0321,26,false,0.009514,29,COLD
Q0321,27,false,0.013382,21,WARM
Q0321,28,false,0.015070,17,WARM
Q0321,29,false,0.010538,26,COLD
Q0321,30,false,0.006477,46,COLD
Q0321,31,false,0.014630,19,WARM
Q0321,32,false,0.011554,24,WARM
Q0321,33,false,0.019147,10,HOT
Q0321,34,false,0.011133,25,COLD
Q0321,35,false,0.010077,28,COLD
Q0321,36,false,0.008503,33,COLD
Q0321,37,false,0.009389,30,COLD
Q0321,38,false,0.013827,20,WARM
Q0321,39,false,0.018442,12,HOT
Q0321,40,true,0.077631,4,HOT
Q0321,41,false,0.036283,7,HOT
Q0321,42,false,0.016601,15,HOT
Q0321,43,false,0.014801,18,WARM
Q0321,44,false,0.015250,16,HOT
Q0321,45,false,0.018922,11,HOT
Q0321,46,false,0.027551,8,HOT
Q0321,47,false,0.027413,9,HOT
Q0321,48,false,0.052835,5,HOT
Q0321,49,false,0.139939,1,HOT
Q0322,0,false,0.074830,4,HOT
Q0322,1,false,0.015371,13,HOT
Q0322,2,false,0.006899,40,COLD
Q0322,3,false,0.004950,48,COLD
Q0322,4,false,0.005845,46,COLD
Q0322,5,false,0.007095,39,COLD
Q0322,6,false,0.007894,35,COLD
Q0322,7,false,0.009898,25,COLD
Q0322,8,false,0.008743,30,COLD
Q0322,9,false,0.010021,24,WARM
Q0322,10,false,0.011039,21,WARM
Q0322,11,false,0.007796,37,COLD
Q0322,12,false,0.007799,36,COLD
Q0322,13,false,0.006448,41,COLD
Q0322,14,false,0.006033,44,COLD
Q0322,15,false,0.005142,47,COLD
Q0322,16,false,0.007968,34,COLD
Q0322,17,false,0.006223,42,COLD
Q0322,18,false,0.003798,50,COLD
Q0322,19,false,0.003857,49,COLD
Q0322,20,false,0.006223,43,COLD
Q0322,21,false,0.007403,38,COLD
Q0322,22,false,0.008928,29,COLD
Q0322,23,true,0.084958,3,HOT
Q0322,24,false,0.039224,7,HOT
Q0322,25,false,0.013007,18,WARM
Q0322,26,false,0.009240,27,COLD
Q0322,27,false,0.010233,23,WARM
Q0322,28,false,0.011327,20,WARM
Q0322,29,false,0.008358,33,COLD
Q0322,30,false,0.005945,45,COLD
Q0322,31,false,0.014260,15,HOT
Q0322,32,false,0.008467,32,COLD
Q0322,33,false,0.020399,9,HOT
Q0322,34,false,0.010454,22,WARM
Q0322,35,false,0.009368,26,COLD
Q0322,36,false,0.008580,31,COLD
Q0322,37,false,0.008940,28,COLD
Q0322,38,false,0.013851,16,HOT
Q0322,39,false,0.019097,10,HOT
Q0322,40,false,0.013718,17,WARM
Q0322,41,false,0.013003,19,WARM
Q0322,42,false,0.016029,12,HOT
Q0322,43,false,0.015342,14,HOT
Q0322,44,false,0.017243,11,HOT
Q0322,45,false,0.021668,8,HOT
Q0322,46,true,0.115735,2,HOT
Q0322,47,false,0.052844,6,HOT
Q0322,48,false,0.057019,5,HOT
Q0322,49,false,0.141490,1,HOT
Q0323,0,false,0.127984,2,HOT
Q0323,1,false,0.027493,7,HOT
Q0323,2,false,0.011339,24,WARM
Q0323,3,true,0.020794,12,HOT
Q0323,4,false,0.012958,21,WARM
Q0323,5,false,0.008971,38,COLD
Q0323,6,false,0.009078,35,COLD
Q0323,7,false,0.011015,26,COLD
Q0323,8,false,0.010093,30,COLD
Q0323,9,false,0.012617,22,WARM
Q0323,10,false,0.014189,18,WARM
Q0323,11,false,0.008480,41,COLD
Q0323,12,false,0.008776,40,COLD
Q0323,13,false,0.007996,42,COLD
Q0323,14,false,0.007377,44,COLD
Q0323,15,false,0.006606,46,COLD
Q0323,16,false,0.009549,32,COLD
Q0323,17,false,0.007245,45,COLD
Q0323,18,false,0.005130,49,COLD
Q0323,19,false,0.004118,50,COLD
Q0323,20,false,0.006601,47,COLD
Q0323,21,false,0.007925,43,COLD
Q0323,22,false,0.008978,37,COLD
Q0323,23,false,0.010869,27,COLD
Q0323,24,false,0.013009,20,WARM
Q0323,25,false,0.011269,25,COLD
Q0323,26,false,0.009540,33,COLD
Q0323,27,false,0.010771,28,COLD
Q0323,28,false,0.010749,29,COLD
Q0323,29,false,0.012115,23,WARM
Q0323,30,false,0.005513,48,COLD
Q0323,31,true,0.065519,3,HOT
Q0323,32,false,0.023223,10,HOT
Q0323,33,false,0.024884,9,HOT
Q0323,34,false,0.009767,31,COLD
Q0323,35,false,0.009188,34,COLD
Q0323,36,false,0.008861,39,COLD
Q0323,37,false,0.009000,36,COLD
Q0323,38,false,0.014782,17,WARM
Q0323,39,false,0.018476,13,HOT
Q0323,40,false,0.013202,19,WARM
Q0323,41,false,0.028574,6,HOT
Q0323,42,false,0.016685,14,HOT
Q0323,43,false,0.016280,16,HOT
Q0323,44,false,0.016574,15,HOT
Q0323,45,false,0.021025,11,HOT
Q0323,46,false,0.026276,8,HOT
Q0323,47,false,0.031175,5,HOT
Q0323,48,false,0.060949,4,HOT
Q0323,49,false,0.146414,1,HOT
Q0324,0,false,0.084646,3,HOT
Q0324,1,false,0.016951,13,HOT
Q0324,2,false,0.008195,35,COLD
Q0324,3,false,0.005325,48,COLD
Q0324,4,false,0.006373,42,COLD
Q0324,5,false,0.010779,24,WARM
Q0324,6,false,0.008081,36,COLD
Q0324,7,false,0.009329,31,COLD
Q0324,8,false,0.009441,29,COLD
Q0324,9,false,0.011273,21,WARM
Q0324,10,false,0.010841,23,WARM
Q0324,11,false,0.007081,41,COLD
Q0324,12,false,0.007369,40,COLD
Q0324,13,false,0.006289,44,COLD
Q0324,14,false,0.006090,45,COLD
Q0324,15,false,0.005871,47,COLD
Q0324,16,false,0.007867,39,COLD
Q0324,17,false,0.007907,37,COLD
Q0324,18,false,0.004207,49,COLD
Q0324,19,false,0.003711,50,COLD
Q0324,20,false,0.005966,46,COLD
Q0324,21,true,0.068999,4,HOT
Q0324,22,false,0.030368,8,HOT
Q0324,23,false,0.013679,18,WARM
Q0324,24,false,0.011972,20,WARM
Q0324,25,false,0.010453,25,COLD
Q0324,26,false,0.008698,32,COLD
Q0324,27,false,0.010367,26,COLD
Q0324,28,false,0.010860,22,WARM
Q0324,29,false,0.007884,38,COLD
Q0324,30,false,0.006355,43,COLD
Q0324,31,false,0.012877,19,WARM
Q0324,32,false,0.008368,34,COLD
Q0324,33,false,0.019993,10,HOT
Q0324,34,false,0.010062,28,COLD
Q0324,35,false,0.010072,27,COLD
Q0324,36,false,0.008377,33,COLD
Q0324,37,false,0.009434,30,COLD
Q0324,38,false,0.014302,17,WARM
Q0324,39,false,0.018626,11,HOT
Q0324,40,false,0.015271,16,HOT
Q0324,41,false,0.023890,9,HOT
Q0324,42,false,0.017672,12,HOT
Q0324,43,false,0.016723,15,HOT
Q0324,44,false,0.016772,14,HOT
Q0324,45,true,0.102076,2,HOT
Q0324,46,false,0.046281,6,HOT
Q0324,47,false,0.032745,7,HOT
Q0324,48,false,0.056224,5,HOT
Q0324,49,false,0.137007,1,HOT
Q0325,0,false,0.100103,2,HOT
Q0325,1,false,0.022282,11,HOT
Q0325,2,false,0.009403,32,COLD
Q0325,3,false,0.006704,44,COLD
Q0325,4,false,0.007389,41,COLD
Q0325,5,false,0.008130,36,COLD
Q0325,6,false,0.009426,31,COLD
Q0325,7,false,0.011080,23,WARM
Q0325,8,true,0.034336,7,HOT
Q0325,9,false,0.024155,10,HOT
Q0325,10,false,0.012823,19,WARM
Q0325,11,false,0.008908,33,COLD
Q0325,12,false,0.007797,39,COLD
Q0325,13,false,0.006549,45,COLD
Q0325,14,false,0.007153,43,COLD
Q0325,15,false,0.006391,46,COLD
Q0325,16,false,0.007851,38,COLD
Q0325,17,false,0.007488,40,COLD
Q0325,18,false,0.004358,49,COLD
Q0325,19,false,0.004192,50,COLD
Q0325,20,false,0.005780,48,COLD
Q0325,21,false,0.007169,42,COLD
Q0325,22,false,0.008818,34,COLD
Q0325,23,false,0.011611,21,WARM
Q0325,24,false,0.011900,20,WARM
Q0325,25,false,0.009882,27,COLD
Q0325,26,false,0.008439,35,COLD
Q0325,27,false,0.010077,26,COLD
Q0325,28,false,0.009455,30,COLD
Q0325,29,false,0.011115,22,WARM
Q0325,30,false,0.005780,47,COLD
Q0325,31,false,0.016533,15,HOT
Q0325,32,false,0.007955,37,COLD
Q0325,33,false,0.015237,16,HOT
Q0325,34,false,0.010337,25,COLD
Q0325,35,false,0.010768,24,WARM
Q0325,36,false,0.009487,29,COLD
Q0325,37,false,0.009731,28,COLD
Q0325,38,false,0.013668,18,WARM
Q0325,39,false,0.018208,13,HOT
Q0325,40,false,0.014678,17,WARM
Q0325,41,true,0.092055,3,HOT
Q0325,42,false,0.036644,6,HOT
Q0325,43,false,0.018952,12,HOT
Q0325,44,false,0.016788,14,HOT
Q0325,45,false,0.026418,8,HOT
Q0325,46,false,0.025429,9,HOT
Q0325,47,false,0.039932,5,HOT
Q0325,48,false,0.060916,4,HOT
Q0325,49,false,0.149722,1,HOT
Q0326,0,false,0.105461,2,HOT
Q0326,1,false,0.021928,9,HOT
Q0326,2,false,0.009338,36,COLD
Q0326,3,false,0.005916,49,COLD
Q0326,4,false,0.008117,43,COLD
Q0326,5,false,0.008797,39,COLD
Q0326,6,false,0.008292,41,COLD
Q0326,7,false,0.012128,26,COLD
Q0326,8,false,0.009609,35,COLD
Q0326,9,false,0.012879,21,WARM
Q0326,10,false,0.014386,18,WARM
Q0326,11,false,0.008798,38,COLD
Q0326,12,false,0.008157,42,COLD
Q0326,13,false,0.007950,44,COLD
Q0326,14,false,0.007324,47,COLD
Q0326,15,false,0.007575,45,COLD
Q0326,16,false,0.009971,32,COLD
Q0326,17,false,0.007471,46,COLD
Q0326,18,false,0.004468,50,COLD
Q0326,19,true,0.050107,5,HOT
Q0326,20,false,0.020034,11,HOT
Q0326,21,false,0.009155,37,COLD
Q0326,22,false,0.010527,31,COLD
Q0326,23,false,0.012500,24,WARM
Q0326,24,false,0.013395,20,WARM
Q0326,25,false,0.012659,22,WARM
Q0326,26,false,0.009816,33,COLD
Q0326,27,false,0.011427,28,COLD
Q0326,28,false,0.012470,25,COLD
Q0326,29,false,0.010769,29,COLD
Q0326,30,false,0.006423,48,COLD
Q0326,31,false,0.016195,16,HOT
Q0326,32,false,0.008614,40,COLD
Q0326,33,false,0.016835,14,HOT
Q0326,34,false,0.009712,34,COLD
Q0326,35,false,0.010668,30,COLD
Q0326,36,true,0.070594,3,HOT
Q0326,37,false,0.018445,12,HOT
Q0326,38,false,0.014550,17,WARM
Q0326,39,false,0.018333,13,HOT
Q0326,40,false,0.011671,27,COLD
Q0326,41,false,0.012610,23,WARM
Q0326,42,false,0.031149,6,HOT
Q0326,43,false,0.014355,19,WARM
Q0326,44,false,0.016329,15,HOT
Q0326,45,false,0.020159,10,HOT
Q0326,46,false,0.024296,8,HOT
Q0326,47,false,0.028165,7,HOT
Q0326,48,false,0.058539,4,HOT
Q0326,49,false,0.140936,1,HOT
Q0327,0,false,0.112926,2,HOT
Q0327,1,false,0.025820,9,HOT
Q0327,2,false,0.010902,27,COLD
Q0327,3,false,0.007274,46,COLD
Q0327,4,false,0.008376,41,COLD
Q0327,5,false,0.008625,38,COLD
Q0327,6,true,0.038551,5,HOT
Q0327,7,false,0.020535,11,HOT
Q0327,8,false,0.010989,26,COLD
Q0327,9,false,0.012498,21,WARM
Q0327,10,false,0.013419,19,WARM
Q0327,11,false,0.008585,40,COLD
Q0327,12,false,0.008260,42,COLD
Q0327,13,false,0.007538,44,COLD
Q0327,14,false,0.008767,37,COLD
Q0327,15,false,0.006682,48,COLD
Q0327,16,false,0.008619,39,COLD
Q0327,17,false,0.007522,45,COLD
Q0327,18,false,0.004611,49,COLD
Q0327,19,false,0.004274,50,COLD
Q0327,20,false,0.006787,47,COLD
Q0327,21,false,0.009467,33,COLD
Q0327,22,false,0.009665,32,COLD
Q0327,23,false,0.011606,23,WARM
Q0327,24,false,0.012245,22,WARM
Q0327,25,false,0.011573,24,WARM
Q0327,26,false,0.009443,34,COLD
Q0327,27,false,0.011274,25,COLD
Q0327,28,false,0.010322,28,COLD
Q0327,29,false,0.009821,30,COLD
Q0327,30,true,0.056513,4,HOT
Q0327,31,false,0.027992,8,HOT
Q0327,32,false,0.009690,31,COLD
Q0327,33,false,0.019677,13,HOT
Q0327,34,false,0.009219,35,COLD
Q0327,35,false,0.009951,29,COLD
Q0327,36,false,0.007955,43,COLD
Q0327,37,false,0.008796,36,COLD
Q0327,38,false,0.014039,17,WARM
Q0327,39,false,0.019450,14,HOT
Q0327,40,false,0.013394,20,WARM
Q0327,41,false,0.020045,12,HOT
Q0327,42,false,0.016204,16,HOT
Q0327,43,false,0.013914,18,WARM
Q0327,44,false,0.018550,15,HOT
Q0327,45,false,0.032496,6,HOT
Q0327,46,false,0.025414,10,HOT
Q0327,47,false,0.030044,7,HOT
